index_name,index_id,index_language,candidates_str,num_candidates
Victor_Hugo_de_Azevedo_Coutinho,146,French,"[['Victor_Hugo_de_Azevedo_Coutinho', 'http://dbpedia.org/resource/Victor_Hugo_de_Azevedo_Coutinho', 10646, 'English'], ['Chad_Hugo', 'http://dbpedia.org/resource/Chad_Hugo', 17991, 'English'], ['Carlos_Hugo,_Duke_of_Parma', 'http://dbpedia.org/resource/Carlos_Hugo,_Duke_of_Parma', 30896, 'English'], ['Vitório_Maria_de_Sousa_Coutinho,_2nd_Count_of_Linhares', 'http://dbpedia.org/resource/Vitório_Maria_de_Sousa_Coutinho,_2nd_Count_of_Linhares', 32928, 'English'], ['José_Luciano_de_Castro', 'http://dbpedia.org/resource/José_Luciano_de_Castro', 32105, 'English'], ['Francisco_de_Paula_Rodrigues_Alves', 'http://dbpedia.org/resource/Francisco_de_Paula_Rodrigues_Alves', 19291, 'English'], ['Victor_Marijnen', 'http://dbpedia.org/resource/Victor_Marijnen', 35419, 'English'], ['João_Carlos_de_Saldanha_Oliveira_e_Daun,_1st_Duke_of_Saldanha', 'http://dbpedia.org/resource/João_Carlos_de_Saldanha_Oliveira_e_Daun,_1st_Duke_of_Saldanha', 20876, 'English'], ['José_de_Castro', 'http://dbpedia.org/resource/José_de_Castro', 17207, 'English'], ['Richard_Manuel', 'http://dbpedia.org/resource/Richard_Manuel', 33276, 'English'], ['Carlos_Spencer', 'http://dbpedia.org/resource/Carlos_Spencer', 20491, 'English'], ['Victor_Ciorbea', 'http://dbpedia.org/resource/Victor_Ciorbea', 13279, 'English'], ['Victor_Emmanuel_I_of_Sardinia', 'http://dbpedia.org/resource/Victor_Emmanuel_I_of_Sardinia', 19681, 'English'], ['Nuno_José_Severo_de_Mendoça_Rolim_de_Moura_Barreto,_1st_Duke_of_Loulé', 'http://dbpedia.org/resource/Nuno_José_Severo_de_Mendoça_Rolim_de_Moura_Barreto,_1st_Duke_of_Loulé', 20184, 'English'], ['Carlos_I_of_Portugal', 'http://dbpedia.org/resource/Carlos_I_of_Portugal', 13536, 'English'], ['Victor_Emmanuel_III_of_Italy', 'http://dbpedia.org/resource/Victor_Emmanuel_III_of_Italy', 17484, 'English'], ['José_Baptista_Pinheiro_de_Azevedo', 'http://dbpedia.org/resource/José_Baptista_Pinheiro_de_Azevedo', 37439, 'English'], ['Pedro_de_Sousa_Holstein,_1st_Duke_of_Palmela', 'http://dbpedia.org/resource/Pedro_de_Sousa_Holstein,_1st_Duke_of_Palmela', 36573, 'English'], ['Juan_Carlos_I_of_Spain', 'http://dbpedia.org/resource/Juan_Carlos_I_of_Spain', 11325, 'English'], ['Manuel_I_of_Portugal', 'http://dbpedia.org/resource/Manuel_I_of_Portugal', 14081, 'English']]",20
Coupe_de_la_Ligue_française_de_football_2005-2006,147,French,"[['2010–11_Football_League_Cup', 'http://dbpedia.org/resource/2010–11_Football_League_Cup', 37540, 'English'], ['2012–13_Football_League_Cup', 'http://dbpedia.org/resource/2012–13_Football_League_Cup', 11717, 'English'], ['Republic_of_Ireland_national_under-21_football_team', 'http://dbpedia.org/resource/Republic_of_Ireland_national_under-21_football_team', 12722, 'English'], ['France_national_under-19_football_team', 'http://dbpedia.org/resource/France_national_under-19_football_team', 38555, 'English'], ['France_national_under-18_football_team', 'http://dbpedia.org/resource/France_national_under-18_football_team', 13214, 'English'], ['France_national_under-21_football_team', 'http://dbpedia.org/resource/France_national_under-21_football_team', 16342, 'English'], ['The_Football_League', 'http://dbpedia.org/resource/The_Football_League', 36293, 'English'], ['France_national_under-17_football_team', 'http://dbpedia.org/resource/France_national_under-17_football_team', 20983, 'English'], ['France_national_under-20_football_team', 'http://dbpedia.org/resource/France_national_under-20_football_team', 15063, 'English'], ['England_national_under-19_football_team', 'http://dbpedia.org/resource/England_national_under-19_football_team', 38827, 'English'], ['Italy_national_under-21_football_team', 'http://dbpedia.org/resource/Italy_national_under-21_football_team', 15279, 'English'], ['England_national_under-21_football_team', 'http://dbpedia.org/resource/England_national_under-21_football_team', 10567, 'English'], ['Belgium_national_under-21_football_team', 'http://dbpedia.org/resource/Belgium_national_under-21_football_team', 36956, 'English'], ['Spain_national_under-21_football_team', 'http://dbpedia.org/resource/Spain_national_under-21_football_team', 19381, 'English'], ['Germany_national_under-21_football_team', 'http://dbpedia.org/resource/Germany_national_under-21_football_team', 19166, 'English'], ['Sweden_national_under-21_football_team', 'http://dbpedia.org/resource/Sweden_national_under-21_football_team', 36675, 'English'], ['Netherlands_national_under-19_football_team', 'http://dbpedia.org/resource/Netherlands_national_under-19_football_team', 38640, 'English'], ['Switzerland_national_under-23_football_team', 'http://dbpedia.org/resource/Switzerland_national_under-23_football_team', 11032, 'English'], ['Switzerland_national_under-21_football_team', 'http://dbpedia.org/resource/Switzerland_national_under-21_football_team', 11600, 'English'], ['Turkey_national_under-21_football_team', 'http://dbpedia.org/resource/Turkey_national_under-21_football_team', 35829, 'English']]",20
Nino_Bourdjanadze,148,French,"[['Nino_Burjanadze', 'http://dbpedia.org/resource/Nino_Burjanadze', 10648, 'English'], ['Marco_Conti', 'http://dbpedia.org/resource/Marco_Conti', 33239, 'English'], ['José_Antonio_Primo_de_Rivera', 'http://dbpedia.org/resource/José_Antonio_Primo_de_Rivera', 38371, 'English'], ['El_Salvador', 'http://dbpedia.org/resource/El_Salvador', 15249, 'English'], ['Francesco_De_Martino', 'http://dbpedia.org/resource/Francesco_De_Martino', 12738, 'English'], ['Santo_Domingo', 'http://dbpedia.org/resource/Santo_Domingo', 34234, 'English'], ['Miguel_Primo_de_Rivera', 'http://dbpedia.org/resource/Miguel_Primo_de_Rivera', 32653, 'English'], ['Manuel_Antonio_Flores', 'http://dbpedia.org/resource/Manuel_Antonio_Flores', 13142, 'English'], ['Stefano_Palmieri', 'http://dbpedia.org/resource/Stefano_Palmieri', 33547, 'English'], ['Santo_Antão,_Santa_Maria', 'http://dbpedia.org/resource/Santo_Antão,_Santa_Maria', 14656, 'English'], ['José_Luciano_de_Castro', 'http://dbpedia.org/resource/José_Luciano_de_Castro', 32105, 'English'], ['Hurricane_Danny_(1997)', 'http://dbpedia.org/resource/Hurricane_Danny_(1997)', 14132, 'English'], [""El_M'Ghair"", ""http://dbpedia.org/resource/El_M'Ghair"", 38895, 'English'], ['Juan_Pablo_Montoya', 'http://dbpedia.org/resource/Juan_Pablo_Montoya', 36933, 'English'], ['Mike_Ricci', 'http://dbpedia.org/resource/Mike_Ricci', 35830, 'English'], ['Marco_Hausiku', 'http://dbpedia.org/resource/Marco_Hausiku', 18267, 'English'], ['Jorge_Del_Castillo', 'http://dbpedia.org/resource/Jorge_Del_Castillo', 20910, 'English'], ['Nina_Simone', 'http://dbpedia.org/resource/Nina_Simone', 16913, 'English'], ['Antonio_López_de_Santa_Anna', 'http://dbpedia.org/resource/Antonio_López_de_Santa_Anna', 18706, 'English'], ['MC_El_Eulma', 'http://dbpedia.org/resource/MC_El_Eulma', 39377, 'English']]",20
The_Crusaders,149,French,"[['The_Crusaders', 'http://dbpedia.org/resource/The_Crusaders', 10649, 'English'], ['The_Pinkprint', 'http://dbpedia.org/resource/The_Pinkprint', 17482, 'English'], ['The_Clash', 'http://dbpedia.org/resource/The_Clash', 11923, 'English'], ['In_the_Court_of_the_Crimson_King', 'http://dbpedia.org/resource/In_the_Court_of_the_Crimson_King', 35927, 'English'], ['The_Saints_Are_Coming', 'http://dbpedia.org/resource/The_Saints_Are_Coming', 39192, 'English'], ['Return_of_the_Jedi', 'http://dbpedia.org/resource/Return_of_the_Jedi', 16751, 'English'], ['The_Feast_and_the_Famine', 'http://dbpedia.org/resource/The_Feast_and_the_Famine', 17354, 'English'], ['The_Who', 'http://dbpedia.org/resource/The_Who', 13981, 'English'], ['We_Are_the_Champions', 'http://dbpedia.org/resource/We_Are_the_Champions', 13134, 'English'], ['King_of_the_Romanians', 'http://dbpedia.org/resource/King_of_the_Romanians', 33369, 'English'], ['Broken_Sword:_The_Shadow_of_the_Templars', 'http://dbpedia.org/resource/Broken_Sword:_The_Shadow_of_the_Templars', 16335, 'English'], ['The_Day_the_World_Went_Away', 'http://dbpedia.org/resource/The_Day_the_World_Went_Away', 34020, 'English'], ['The_Final_Frontier', 'http://dbpedia.org/resource/The_Final_Frontier', 14520, 'English'], [""Knight's_Cross_of_the_Iron_Cross"", ""http://dbpedia.org/resource/Knight's_Cross_of_the_Iron_Cross"", 32029, 'English'], ['The_Number_of_the_Beast_(song)', 'http://dbpedia.org/resource/The_Number_of_the_Beast_(song)', 39622, 'English'], ['Set_the_Fire_to_the_Third_Bar', 'http://dbpedia.org/resource/Set_the_Fire_to_the_Third_Bar', 33791, 'English'], ['The_Lost_Boys', 'http://dbpedia.org/resource/The_Lost_Boys', 34463, 'English'], ['The_Dark_Side_of_the_Moon', 'http://dbpedia.org/resource/The_Dark_Side_of_the_Moon', 18252, 'English'], [""The_Gold_It's_in_the..."", ""http://dbpedia.org/resource/The_Gold_It's_in_the..."", 32590, 'English'], ['War_of_the_Sixth_Coalition', 'http://dbpedia.org/resource/War_of_the_Sixth_Coalition', 19791, 'English']]",20
Oh_Land,150,French,"[['Oh_Land', 'http://dbpedia.org/resource/Oh_Land', 10650, 'English'], ['Oh_Love', 'http://dbpedia.org/resource/Oh_Love', 19322, 'English'], ['Snow_(Hey_Oh)', 'http://dbpedia.org/resource/Snow_(Hey_Oh)', 14725, 'English'], ['Land_of_a_Thousand_Dances', 'http://dbpedia.org/resource/Land_of_a_Thousand_Dances', 12456, 'English'], ['Let_There_Be_Rock_(song)', 'http://dbpedia.org/resource/Let_There_Be_Rock_(song)', 31545, 'English'], ['Over_the_Hills_and_Far_Away_(Led_Zeppelin_song)', 'http://dbpedia.org/resource/Over_the_Hills_and_Far_Away_(Led_Zeppelin_song)', 31453, 'English'], ['Where_Did_Our_Love_Go', 'http://dbpedia.org/resource/Where_Did_Our_Love_Go', 31837, 'English'], ['All_Hope_Is_Gone_(song)', 'http://dbpedia.org/resource/All_Hope_Is_Gone_(song)', 39415, 'English'], ['Till_Death_Do_Us_Part_(Cypress_Hill_album)', 'http://dbpedia.org/resource/Till_Death_Do_Us_Part_(Cypress_Hill_album)', 11362, 'English'], [""I'll_Be_There_(The_Jackson_5_song)"", ""http://dbpedia.org/resource/I'll_Be_There_(The_Jackson_5_song)"", 36227, 'English'], ['Baby_Be_Mine_(Michael_Jackson_song)', 'http://dbpedia.org/resource/Baby_Be_Mine_(Michael_Jackson_song)', 31017, 'English'], ['Let_There_Be_Rock', 'http://dbpedia.org/resource/Let_There_Be_Rock', 32436, 'English'], ['I_Can_See_for_Miles', 'http://dbpedia.org/resource/I_Can_See_for_Miles', 11893, 'English'], ['Where_Did_All_the_Love_Go%3F', 'http://dbpedia.org/resource/Where_Did_All_the_Love_Go%3F', 16191, 'English'], [""That's_All_She_Wrote"", ""http://dbpedia.org/resource/That's_All_She_Wrote"", 30175, 'English'], ['Come_On_Over_Baby_(All_I_Want_Is_You)', 'http://dbpedia.org/resource/Come_On_Over_Baby_(All_I_Want_Is_You)', 33453, 'English'], [""Don't_Think_Twice,_It's_All_Right"", ""http://dbpedia.org/resource/Don't_Think_Twice,_It's_All_Right"", 34069, 'English'], ['Let_It_Go_(Disney_song)', 'http://dbpedia.org/resource/Let_It_Go_(Disney_song)', 33908, 'English'], ['Just_Like_Heaven_(song)', 'http://dbpedia.org/resource/Just_Like_Heaven_(song)', 11889, 'English'], ['Suck_It_and_See_(song)', 'http://dbpedia.org/resource/Suck_It_and_See_(song)', 34281, 'English']]",20
Erotica_(album),151,French,"[['Erotica_(Madonna_album)', 'http://dbpedia.org/resource/Erotica_(Madonna_album)', 10651, 'English'], ['Up!_(album)', 'http://dbpedia.org/resource/Up!_(album)', 39548, 'English'], ['Help!_(album)', 'http://dbpedia.org/resource/Help!_(album)', 19179, 'English'], ['Strike!_(album)', 'http://dbpedia.org/resource/Strike!_(album)', 17371, 'English'], ['Babymetal_(album)', 'http://dbpedia.org/resource/Babymetal_(album)', 35989, 'English'], ['Exclusive_(album)', 'http://dbpedia.org/resource/Exclusive_(album)', 18102, 'English'], ['Music_(Madonna_album)', 'http://dbpedia.org/resource/Music_(Madonna_album)', 10764, 'English'], ['Boy_(album)', 'http://dbpedia.org/resource/Boy_(album)', 31883, 'English'], ['Bedtime_Stories_(Madonna_album)', 'http://dbpedia.org/resource/Bedtime_Stories_(Madonna_album)', 12277, 'English'], ['Ghost_Stories_(Coldplay_album)', 'http://dbpedia.org/resource/Ghost_Stories_(Coldplay_album)', 14193, 'English'], ['Xx_(album)', 'http://dbpedia.org/resource/Xx_(album)', 12028, 'English'], ['Britney_(album)', 'http://dbpedia.org/resource/Britney_(album)', 15304, 'English'], ['Janet_(album)', 'http://dbpedia.org/resource/Janet_(album)', 15315, 'English'], ['Want_(3OH!3_album)', 'http://dbpedia.org/resource/Want_(3OH!3_album)', 18630, 'English'], ['Pop_(U2_album)', 'http://dbpedia.org/resource/Pop_(U2_album)', 37820, 'English'], ['Say_(album)', 'http://dbpedia.org/resource/Say_(album)', 38721, 'English'], ['The_Singles_Collection_(Britney_Spears_album)', 'http://dbpedia.org/resource/The_Singles_Collection_(Britney_Spears_album)', 18679, 'English'], ['Bad_(album)', 'http://dbpedia.org/resource/Bad_(album)', 14314, 'English'], ['Asylum_(Kiss_album)', 'http://dbpedia.org/resource/Asylum_(Kiss_album)', 16243, 'English'], ['Songs_of_Innocence_(U2_album)', 'http://dbpedia.org/resource/Songs_of_Innocence_(U2_album)', 39096, 'English']]",20
Moshe_Katsav,152,French,"[['Moshe_Katsav', 'http://dbpedia.org/resource/Moshe_Katsav', 10652, 'English'], [""Moshe_Ya'alon"", ""http://dbpedia.org/resource/Moshe_Ya'alon"", 32331, 'English'], ['Shimon_Peres', 'http://dbpedia.org/resource/Shimon_Peres', 35220, 'English'], ['Ehud_Barak', 'http://dbpedia.org/resource/Ehud_Barak', 11511, 'English'], ['Yitzhak_Ben-Zvi', 'http://dbpedia.org/resource/Yitzhak_Ben-Zvi', 31863, 'English'], ['Ehud_Olmert', 'http://dbpedia.org/resource/Ehud_Olmert', 12723, 'English'], ['Yitzhak_Shamir', 'http://dbpedia.org/resource/Yitzhak_Shamir', 18449, 'English'], ['Chaim_Herzog', 'http://dbpedia.org/resource/Chaim_Herzog', 11586, 'English'], ['Yitzhak_Rabin', 'http://dbpedia.org/resource/Yitzhak_Rabin', 35363, 'English'], ['Yitzhak_Navon', 'http://dbpedia.org/resource/Yitzhak_Navon', 33928, 'English'], ['Golda_Meir', 'http://dbpedia.org/resource/Golda_Meir', 35912, 'English'], ['Ilan_Rubin', 'http://dbpedia.org/resource/Ilan_Rubin', 33833, 'English'], ['Ezer_Weizman', 'http://dbpedia.org/resource/Ezer_Weizman', 11723, 'English'], ['Abraham_Kuyper', 'http://dbpedia.org/resource/Abraham_Kuyper', 12885, 'English'], ['Mohamed_Najib_Boulif', 'http://dbpedia.org/resource/Mohamed_Najib_Boulif', 33608, 'English'], ['Israel', 'http://dbpedia.org/resource/Israel', 18377, 'English'], ['Knesset', 'http://dbpedia.org/resource/Knesset', 20315, 'English'], ['Anwar_Sadat', 'http://dbpedia.org/resource/Anwar_Sadat', 13293, 'English'], ['Suleiman_Frangieh', 'http://dbpedia.org/resource/Suleiman_Frangieh', 18100, 'English'], ['Muhammad_Rafiq_Tarar', 'http://dbpedia.org/resource/Muhammad_Rafiq_Tarar', 11390, 'English']]",20
Prism_(album_de_Katy_Perry),153,French,"[['Prism_(Katy_Perry_album)', 'http://dbpedia.org/resource/Prism_(Katy_Perry_album)', 10653, 'English'], ['Teenage_Dream_(Katy_Perry_album)', 'http://dbpedia.org/resource/Teenage_Dream_(Katy_Perry_album)', 36103, 'English'], ['Britney_(album)', 'http://dbpedia.org/resource/Britney_(album)', 15304, 'English'], ['One_of_the_Boys_(Katy_Perry_album)', 'http://dbpedia.org/resource/One_of_the_Boys_(Katy_Perry_album)', 11753, 'English'], ['Katy_Perry', 'http://dbpedia.org/resource/Katy_Perry', 31290, 'English'], ['Music_Box_(Mariah_Carey_album)', 'http://dbpedia.org/resource/Music_Box_(Mariah_Carey_album)', 15686, 'English'], ['Taylor_Swift_(album)', 'http://dbpedia.org/resource/Taylor_Swift_(album)', 39149, 'English'], ['Usher_(album)', 'http://dbpedia.org/resource/Usher_(album)', 15435, 'English'], ['The_Singles_Collection_(Britney_Spears_album)', 'http://dbpedia.org/resource/The_Singles_Collection_(Britney_Spears_album)', 18679, 'English'], ['Strike!_(album)', 'http://dbpedia.org/resource/Strike!_(album)', 17371, 'English'], ['Help!_(album)', 'http://dbpedia.org/resource/Help!_(album)', 19179, 'English'], ['Red_(Taylor_Swift_album)', 'http://dbpedia.org/resource/Red_(Taylor_Swift_album)', 18525, 'English'], ['Music_(Madonna_album)', 'http://dbpedia.org/resource/Music_(Madonna_album)', 10764, 'English'], ['One_Love_(David_Guetta_album)', 'http://dbpedia.org/resource/One_Love_(David_Guetta_album)', 16398, 'English'], ['Pop_Life_(David_Guetta_album)', 'http://dbpedia.org/resource/Pop_Life_(David_Guetta_album)', 39209, 'English'], ['Up!_(album)', 'http://dbpedia.org/resource/Up!_(album)', 39548, 'English'], ['The_Beatles_(album)', 'http://dbpedia.org/resource/The_Beatles_(album)', 36493, 'English'], ['Waterloo_(album)', 'http://dbpedia.org/resource/Waterloo_(album)', 12810, 'English'], ['Play_On_(Carrie_Underwood_album)', 'http://dbpedia.org/resource/Play_On_(Carrie_Underwood_album)', 19145, 'English'], ['Babymetal_(album)', 'http://dbpedia.org/resource/Babymetal_(album)', 35989, 'English']]",20
Poitou-Charentes,154,French,"[['Poitou-Charentes', 'http://dbpedia.org/resource/Poitou-Charentes', 10654, 'English'], ['Aquitaine-Limousin-Poitou-Charentes', 'http://dbpedia.org/resource/Aquitaine-Limousin-Poitou-Charentes', 18962, 'English'], ['Charente', 'http://dbpedia.org/resource/Charente', 18624, 'English'], ['Charente-Maritime', 'http://dbpedia.org/resource/Charente-Maritime', 19316, 'English'], ['Aquitaine', 'http://dbpedia.org/resource/Aquitaine', 35194, 'English'], ['Agnes_of_Poitou', 'http://dbpedia.org/resource/Agnes_of_Poitou', 16818, 'English'], ['Languedoc-Roussillon', 'http://dbpedia.org/resource/Languedoc-Roussillon', 10860, 'English'], ['Auvergne-Rhône-Alpes', 'http://dbpedia.org/resource/Auvergne-Rhône-Alpes', 37772, 'English'], ['Loire', 'http://dbpedia.org/resource/Loire', 37985, 'English'], ['Auvergne', 'http://dbpedia.org/resource/Auvergne', 12625, 'English'], ['Languedoc-Roussillon-Midi-Pyrénées', 'http://dbpedia.org/resource/Languedoc-Roussillon-Midi-Pyrénées', 10677, 'English'], ['Morbihan', 'http://dbpedia.org/resource/Morbihan', 30871, 'English'], ['Loire-Atlantique', 'http://dbpedia.org/resource/Loire-Atlantique', 19356, 'English'], ['Stade_Aurillacois_Cantal_Auvergne', 'http://dbpedia.org/resource/Stade_Aurillacois_Cantal_Auvergne', 33231, 'English'], ['Gironde', 'http://dbpedia.org/resource/Gironde', 38582, 'English'], ['Dordogne', 'http://dbpedia.org/resource/Dordogne', 36875, 'English'], ['Hautes-Pyrénées', 'http://dbpedia.org/resource/Hautes-Pyrénées', 20521, 'English'], ['Rhône-Alpes', 'http://dbpedia.org/resource/Rhône-Alpes', 35539, 'English'], ['Alpes-Maritimes', 'http://dbpedia.org/resource/Alpes-Maritimes', 38086, 'English'], ['Bourgogne-Franche-Comté', 'http://dbpedia.org/resource/Bourgogne-Franche-Comté', 36124, 'English']]",20
Pierre_III_d'Aragon,155,French,"[['Peter_III_of_Aragon', 'http://dbpedia.org/resource/Peter_III_of_Aragon', 10655, 'English'], ['Peter_IV_of_Aragon', 'http://dbpedia.org/resource/Peter_IV_of_Aragon', 13073, 'English'], ['James_II_of_Aragon', 'http://dbpedia.org/resource/James_II_of_Aragon', 16172, 'English'], ['John_II_of_Aragon_and_Navarre', 'http://dbpedia.org/resource/John_II_of_Aragon_and_Navarre', 20977, 'English'], ['Peter_III_of_Portugal', 'http://dbpedia.org/resource/Peter_III_of_Portugal', 14242, 'English'], ['Ferdinand_II_of_Aragon', 'http://dbpedia.org/resource/Ferdinand_II_of_Aragon', 15431, 'English'], ['Alfonso_II_of_Aragon', 'http://dbpedia.org/resource/Alfonso_II_of_Aragon', 36993, 'English'], ['Philip_III_of_Spain', 'http://dbpedia.org/resource/Philip_III_of_Spain', 17334, 'English'], ['Peter_II_of_Portugal', 'http://dbpedia.org/resource/Peter_II_of_Portugal', 36244, 'English'], ['Charles_III_of_Spain', 'http://dbpedia.org/resource/Charles_III_of_Spain', 17837, 'English'], ['Philip_III_of_Navarre', 'http://dbpedia.org/resource/Philip_III_of_Navarre', 32980, 'English'], ['Peter_III_of_Russia', 'http://dbpedia.org/resource/Peter_III_of_Russia', 18734, 'English'], ['Peter_II,_Duke_of_Brittany', 'http://dbpedia.org/resource/Peter_II,_Duke_of_Brittany', 31481, 'English'], ['Henry_III_of_Castile', 'http://dbpedia.org/resource/Henry_III_of_Castile', 15978, 'English'], ['Philip_II_of_Spain', 'http://dbpedia.org/resource/Philip_II_of_Spain', 35738, 'English'], ['Charles_II_of_Spain', 'http://dbpedia.org/resource/Charles_II_of_Spain', 13963, 'English'], ['Martin_of_Aragon', 'http://dbpedia.org/resource/Martin_of_Aragon', 18253, 'English'], ['John_I_of_Aragon', 'http://dbpedia.org/resource/John_I_of_Aragon', 13704, 'English'], ['John_II_of_Castile', 'http://dbpedia.org/resource/John_II_of_Castile', 15969, 'English'], ['Henry_III_of_France', 'http://dbpedia.org/resource/Henry_III_of_France', 35380, 'English']]",20
Tarō_Asō,156,French,"[['Tarō_Asō', 'http://dbpedia.org/resource/Tarō_Asō', 10656, 'English'], ['Tuilaepa_Aiono_Sailele_Malielegaoi', 'http://dbpedia.org/resource/Tuilaepa_Aiono_Sailele_Malielegaoi', 30822, 'English'], ['Žarko_Obradović', 'http://dbpedia.org/resource/Žarko_Obradović', 31607, 'English'], ['Jóhanna_Sigurðardóttir', 'http://dbpedia.org/resource/Jóhanna_Sigurðardóttir', 35356, 'English'], ['Tomiichi_Murayama', 'http://dbpedia.org/resource/Tomiichi_Murayama', 18921, 'English'], ['Fumimaro_Konoe', 'http://dbpedia.org/resource/Fumimaro_Konoe', 13131, 'English'], ['Božidar_Đelić', 'http://dbpedia.org/resource/Božidar_Đelić', 38761, 'English'], ['Jóhanna_Guðrún_Jónsdóttir', 'http://dbpedia.org/resource/Jóhanna_Guðrún_Jónsdóttir', 15913, 'English'], ['Toshiki_Kaifu', 'http://dbpedia.org/resource/Toshiki_Kaifu', 11066, 'English'], ['Anerood_Jugnauth', 'http://dbpedia.org/resource/Anerood_Jugnauth', 31423, 'English'], ['Bratislav_Petković', 'http://dbpedia.org/resource/Bratislav_Petković', 34304, 'English'], ['Davíð_Oddsson', 'http://dbpedia.org/resource/Davíð_Oddsson', 20237, 'English'], ['Abderrahmane_Youssoufi', 'http://dbpedia.org/resource/Abderrahmane_Youssoufi', 36967, 'English'], ['Prokopis_Pavlopoulos', 'http://dbpedia.org/resource/Prokopis_Pavlopoulos', 35235, 'English'], ['Driss_Jettou', 'http://dbpedia.org/resource/Driss_Jettou', 14238, 'English'], ['Toghon_Temür', 'http://dbpedia.org/resource/Toghon_Temür', 33572, 'English'], ['Almazbek_Atambayev', 'http://dbpedia.org/resource/Almazbek_Atambayev', 30567, 'English'], ['Hailemariam_Desalegn', 'http://dbpedia.org/resource/Hailemariam_Desalegn', 36209, 'English'], ['Māris_Kučinskis', 'http://dbpedia.org/resource/Māris_Kučinskis', 12636, 'English'], ['Lojze_Peterle', 'http://dbpedia.org/resource/Lojze_Peterle', 35133, 'English']]",20
